polish,english,category,subtext,accepted_answers,frequency_rank
chirurgiem,surgeon,misc,,"[""surgeon""]",2674
magię,magic,misc,(also: magiczny),"[""magic"",""magię"",""magie"",""magiczny""]",2675
rzucę,I'll throw,misc,,"[""i'll throw""]",2678
ustaliliśmy,we have established,misc,,"[""we have established""]",2680
decydować,decide,verb,,"[""decide""]",2681
odpowiadam,replies,misc,,"[""replies""]",2683
pociągiem,by train,misc,,"[""by train""]",2684
kolory,colors,misc,,"[""colors""]",2685
powieść,novel,misc,,"[""novel""]",2691
wydostaniemy,get out,misc,(also: ujdzie),"[""get out"",""wydostaniemy"",""ujdzie""]",2693
naukowcem,scientist,misc,,"[""scientist""]",2694
uczyłem,I taught,misc,,"[""i taught""]",2695
zakończy,will end,misc,,"[""will end""]",2697
babcią,grandmother,misc,,"[""grandmother""]",2700
piosenek,songs,misc,,"[""songs""]",2701
miewasz,you have,misc,,"[""you have""]",2702
firm,companies,misc,,"[""companies""]",2703
biali,whites,misc,,"[""whites""]",2704
dziewicą,virgin,misc,,"[""virgin""]",2705
urodziłam,I gave birth,misc,,"[""i gave birth""]",2707
historią,history,misc,,"[""history""]",2708
kodu,code,misc,,"[""code""]",2710
wieść,news,misc,,"[""news""]",2711
pech,bad luck,misc,,"[""bad luck""]",2712
gniewu,anger,misc,,"[""anger""]",2713
cynk,zinc,misc,,"[""zinc""]",2714
spłacić,repay,verb,,"[""repay""]",2715
starałam,I tried,misc,,"[""i tried""]",2716
freddie,freddie,misc,,"[""freddie""]",2717
ręcznie,by hand,adverb,,"[""by hand""]",2718
przeciwnika,opponent,misc,,"[""opponent""]",2719
burns,burns,misc,,"[""burns""]",2721
ohio,ohio,misc,,"[""ohio""]",2722
cierpisz,you are suffering,misc,,"[""you are suffering""]",2723
skądże,from where,misc,,"[""from where""]",2724
joel,joel,misc,,"[""joel""]",2725
odpowiesz,you reply,misc,(also: odpowiadasz),"[""you reply"",""odpowiesz"",""odpowiadasz""]",2726
sprawiasz,you make,misc,,"[""you make""]",2727
komisarz,commissioner,misc,,"[""commissioner""]",2728
wspólny,joint,adjective,,"[""joint""]",2729
trenerem,trainer,misc,(also: trenera),"[""trainer"",""trenerem"",""trenera""]",2730
próbie,trial,misc,,"[""trial""]",2732
dogadać,catch up,misc,,"[""catch up""]",2733
boleć,hurt,verb,(also: bolą),"[""hurt"",""boleć"",""bolec"",""bolą"",""bola""]",2735
sedna,gist,adjective,,"[""gist""]",2736
miguel,miguel,misc,,"[""miguel""]",2737
uznać,recognise,misc,,"[""recognise""]",2738
umarli,dead,misc,"(also: martwym, martwą)","[""dead"",""umarli"",""martwym"",""martwą"",""martwa""]",2739
onz,onz,misc,,"[""onz""]",2742
podatki,taxes,misc,,"[""taxes""]",2743
felix,felix,misc,,"[""felix""]",2744
zgadzamy,we agree,misc,,"[""we agree""]",2746
polecenia,commands,noun,,"[""commands""]",2748
skończą,finish,misc,,"[""finish""]",2749
krześle,chair,misc,,"[""chair""]",2750
księżycu,moon,misc,,"[""moon""]",2751
zjeżdżaj,slide,misc,,"[""slide""]",2753
miodowy,honey,adjective,,"[""honey""]",2754
sookie,sookie,misc,,"[""sookie""]",2755
rury,pipes,misc,,"[""pipes""]",2756
matty,matty,misc,,"[""matty""]",2757
zwiększyć,increase,verb,,"[""increase""]",2760
przyjrzyj,take a look at,misc,,"[""take a look at""]",2761
wybrali,have chosen,misc,,"[""have chosen""]",2762
blok,block,misc,,"[""block""]",2764
pearl,pearl,misc,,"[""pearl""]",2766
komputery,computers,misc,,"[""computers""]",2767
swobodnie,freely,adverb,,"[""freely""]",2768
whiskey,whiskey,misc,,"[""whiskey""]",2769
kathy,kathy,misc,,"[""kathy""]",2770
ślubem,wedding,misc,,"[""wedding""]",2771
lodzie,ice,misc,,"[""ice""]",2774
vicky,vicky,misc,,"[""vicky""]",2775
ptaków,birds,misc,,"[""birds""]",2776
legalne,legal,adjective,,"[""legal""]",2777
żądam,demand,misc,,"[""demand""]",2778
zepsuć,spoil,misc,,"[""spoil""]",2779
zachwycony,delighted,adjective,,"[""delighted""]",2782
sheldon,sheldon,misc,,"[""sheldon""]",2783
piasku,sand,misc,(also: piasek),"[""sand"",""piasku"",""piasek""]",2785
pracuj,work,misc,,"[""work""]",2786
oficerów,officers,misc,,"[""officers""]",2787
prowadzenie,running,noun,,"[""running""]",2788
odbija,reflects,misc,,"[""reflects""]",2789
hałasu,noise,misc,,"[""noise""]",2790
usłyszę,hear,misc,,"[""hear""]",2794
naczynia,dishes,noun,,"[""dishes""]",2796
samobójstwa,suicides,adjective,,"[""suicides""]",2799
odprowadzę,I will escort,misc,,"[""i will escort""]",2800
ponieść,incur,misc,,"[""incur""]",2801
martha,martha,misc,,"[""martha""]",2802
przyniosła,brought to,misc,(also: przywiózł),"[""brought to"",""przyniosła"",""przyniosla"",""przywiózł"",""przywiozl""]",2804
świętym,saint,misc,(also: świętej),"[""saint"",""świętym"",""swietym"",""świętej"",""swietej""]",2806
wieża,tower,misc,,"[""tower""]",2807
zjazd,convention,misc,,"[""convention""]",2810
denerwuj,upset,misc,,"[""upset""]",2811
zniknęło,disappeared,misc,,"[""disappeared""]",2813
promieniowanie,radiation,noun,,"[""radiation""]",2814
dłuższego,longer,misc,,"[""longer""]",2815
utrata,loss of,misc,,"[""loss of""]",2818
przywitaj,welcome,misc,(also: zapraszamy),"[""welcome"",""przywitaj"",""zapraszamy""]",2819
podsłuch,eavesdropping,misc,,"[""eavesdropping""]",2820
wyjadę,I will leave,misc,,"[""i will leave""]",2821
momencik,Momentum,misc,,"[""momentum""]",2822
caleb,caleb,misc,,"[""caleb""]",2823
niewłaściwe,inappropriate,adjective,,"[""inappropriate""]",2824
pojedynek,duel,misc,,"[""duel""]",2826
tęskni,misses,misc,,"[""misses""]",2827
adresu,address,misc,,"[""address""]",2828
liny,ropes,adjective,,"[""ropes""]",2832
ostrze,blade,adverb,,"[""blade""]",2833
porzucić,dump,verb,,"[""dump""]",2834
pomogłem,I helped,misc,,"[""i helped""]",2837
zasięgiem,coverage,misc,,"[""coverage""]",2838
bawił,entertained,misc,,"[""entertained""]",2839
brandon,brandon,misc,,"[""brandon""]",2840
stad,herd,misc,(also: stado),"[""herd"",""stad"",""stado""]",2842
kłótni,quarrels,misc,,"[""quarrels""]",2843
aktorką,actress,misc,,"[""actress""]",2844
stany,states,adjective,,"[""states""]",2845
zamyka,closes,misc,,"[""closes""]",2847
mężczyznami,men,misc,,"[""men""]",2848
zarabia,earns,misc,,"[""earns""]",2850
pragnienia,desires,noun,,"[""desires""]",2852
cukierki,candies,misc,,"[""candies""]",2853
spore,sizable,misc,,"[""sizable""]",2854
narzeczony,fiancé,adjective,,"[""fiancé""]",2855
konferencję,conference,misc,,"[""conference""]",2856
szkła,glasses,misc,,"[""glasses""]",2858
zaśpiewać,sing,misc,,"[""sing""]",2859
porwać,snatch,misc,,"[""snatch""]",2860
obiadu,dinner,misc,,"[""dinner""]",2861
kasetę,cassette,misc,,"[""cassette""]",2862
przedmiot,object,misc,,"[""object""]",2863
głów,heads,misc,,"[""heads""]",2864
andre,andre,misc,,"[""andre""]",2866
skargę,complaint,misc,,"[""complaint""]",2867
naleśniki,pancakes,misc,,"[""pancakes""]",2868
zupę,soup,misc,(also: zupa),"[""soup"",""zupę"",""zupe"",""zupa""]",2869
mit,myth,misc,,"[""myth""]",2870
bree,bree,misc,,"[""bree""]",2871
popołudnia,afternoons,noun,,"[""afternoons""]",2874
ciągnie,pulls,adverb,,"[""pulls""]",2875
lorelai,lorelai,misc,,"[""lorelai""]",2876
pokolenia,generations,noun,,"[""generations""]",2877
chi,chi,misc,,"[""chi""]",2878
zrobiłabym,I would do,misc,,"[""i would do""]",2879
pociski,missiles,adjective,,"[""missiles""]",2880
świr,entourage,misc,,"[""entourage""]",2881
wytłumaczenie,explanation,noun,,"[""explanation""]",2882
smród,stink,misc,,"[""stink""]",2883
przestaje,ceases,misc,,"[""ceases""]",2885
prue,prue,misc,,"[""prue""]",2891
buta,boot,misc,,"[""boot""]",2892
idealnym,ideal,misc,(also: idealną),"[""ideal"",""idealnym"",""idealną"",""idealna""]",2893
wypali,burns out,misc,,"[""burns out""]",2895
stuart,stuart,misc,,"[""stuart""]",2896
nieprzytomny,unconscious,adjective,,"[""unconscious""]",2898
zdrada,treason,misc,,"[""treason""]",2900
holmes,holmes,misc,,"[""holmes""]",2901
dj,dj,misc,,"[""dj""]",2902
anioły,angels,misc,,"[""angels""]",2903
bravo,bravo,misc,,"[""bravo""]",2904
lew,lion,misc,,"[""lion""]",2905
guza,tumor,misc,(also: guz),"[""tumor"",""guza"",""guz""]",2907
pojawiają,appear,misc,(also: pojawić),"[""appear"",""pojawiają"",""pojawiaja"",""pojawić"",""pojawic""]",2908
emocjonalnie,emotionally,adverb,,"[""emotionally""]",2910
szczerość,sincerity,noun,,"[""sincerity""]",2911
martwiłem,I was worried,misc,,"[""i was worried""]",2912
zrzucić,shed,verb,,"[""shed""]",2918
przyjechałaś,you've arrived,misc,,"[""you've arrived""]",2919
kubek,mug,misc,,"[""mug""]",2920
stroną,website,misc,,"[""website""]",2921
tanie,cheap,noun,,"[""cheap""]",2922
naga,naked,misc,,"[""naked""]",2923
porter,porter,misc,,"[""porter""]",2925
oo,oo,misc,,"[""oo""]",2926
rusty,rusty,misc,,"[""rusty""]",2927
reprezentuje,represents,misc,,"[""represents""]",2928
planach,plans,misc,,"[""plans""]",2931
udawał,pretended,misc,,"[""pretended""]",2932
sebastian,sebastian,misc,,"[""sebastian""]",2933
przyjmuje,accepts,misc,,"[""accepts""]",2934
joshua,joshua,misc,,"[""joshua""]",2935
śmiertelnie,deadly,adverb,,"[""deadly""]",2936
wsadź,insert,misc,,"[""insert""]",2937
gejów,gays,misc,,"[""gays""]",2938
przeznaczenia,destinations,noun,,"[""destinations""]",2939
zapytasz,you ask,misc,,"[""you ask""]",2940
przygody,adventures,misc,,"[""adventures""]",2942
dopilnuję,I'll make sure,misc,,"[""i'll make sure""]",2944
aah,aah,misc,,"[""aah""]",2945
świeżego,fresh,misc,,"[""fresh""]",2948
poprowadzić,guide,verb,,"[""guide""]",2950
mowę,speech,misc,(also: przemówienie),"[""speech"",""mowę"",""mowe"",""przemówienie"",""przemowienie""]",2951
zwolnienia,exemptions,noun,,"[""exemptions""]",2952
opony,tires,adjective,(also: opon),"[""tires"",""opony"",""opon""]",2953
złem,evil,misc,,"[""evil""]",2955
procesie,process,misc,,"[""process""]",2958
organy,bodies,adjective,,"[""bodies""]",2959
sądzicie,you think,noun,,"[""you think""]",2961
czerwca,June,misc,,"[""june""]",2962
wrogowie,enemies,adverb,(also: wrogami),"[""enemies"",""wrogowie"",""wrogami""]",2963
rowerze,bike,adverb,,"[""bike""]",2965
skórze,skin,adverb,,"[""skin""]",2966
dziwkę,whore,misc,,"[""whore""]",2967
zaproszenia,invitations,noun,,"[""invitations""]",2968
rozmawialiście,talked about,noun,,"[""talked about""]",2969
krzyki,screams,misc,,"[""screams""]",2971
pistoletu,gun,misc,,"[""gun""]",2972
miranda,miranda,misc,,"[""miranda""]",2973
hector,hector,misc,,"[""hector""]",2974
wiedźma,witch,misc,,"[""witch""]",2975
częściowo,in part,adverb,,"[""in part""]",2976
halucynacje,hallucinations,misc,,"[""hallucinations""]",2977
autem,by car,misc,,"[""by car""]",2979
kartki,cards,misc,,"[""cards""]",2980
obietnicy,promise,misc,(also: obietnicę),"[""promise"",""obietnicy"",""obietnicę"",""obietnice""]",2981
ć,ć,misc,,"[""ć""]",2983
ryj,snout,misc,,"[""snout""]",2984
przebić,puncture,verb,,"[""puncture""]",2986
morris,morris,misc,,"[""morris""]",2987
przekaz,message,misc,,"[""message""]",2988
well,well,misc,(also: coż),"[""well"",""coż"",""coz""]",2989
okrutne,cruel,adjective,(also: okrutny),"[""cruel"",""okrutne"",""okrutny""]",2990
wojowników,warriors,misc,,"[""warriors""]",2991
złamałeś,you broke,misc,,"[""you broke""]",2992
zajmujemy,we occupy,misc,,"[""we occupy""]",2993
spisek,conspiracy,misc,,"[""conspiracy""]",2994
częstotliwości,frequencies,misc,,"[""frequencies""]",2995
generator,generator,misc,,"[""generator""]",2996
posiadłość,property,noun,,"[""property""]",2998
wykonuje,performs,misc,,"[""performs""]",2999
ulga,relief,misc,,"[""relief""]",3003
moe,moe,misc,,"[""moe""]",3004
mówie,says,adverb,,"[""says""]",3006
gumę,rubber,misc,,"[""rubber""]",3009
mandy,mandy,misc,,"[""mandy""]",3010
rachunku,account,misc,(also: koncie),"[""account"",""rachunku"",""koncie""]",3012
stacy,stacy,misc,,"[""stacy""]",3013
sprzedaję,I'm selling,misc,,"[""i'm selling""]",3014
załogę,crew,misc,,"[""crew""]",3016
cezar,caesar,misc,,"[""caesar""]",3017
zamierzałem,intended,misc,,"[""intended""]",3020
zdobyłem,captured,misc,,"[""captured""]",3021
angelo,angelo,misc,,"[""angelo""]",3022
kolano,knee,misc,,"[""knee""]",3024
przejmuję,I take over,misc,,"[""i take over""]",3025
zrozumiałaś,understood,misc,(also: zrozumiała),"[""understood"",""zrozumiałaś"",""zrozumialas"",""zrozumiała"",""zrozumiala""]",3026
publicznej,public,misc,(also: publiczne),"[""public"",""publicznej"",""publiczne""]",3027
wong,wong,misc,,"[""wong""]",3028
wygodne,comfortable,adjective,,"[""comfortable""]",3030
rewolucji,revolutions,misc,,"[""revolutions""]",3031
sygnały,signals,misc,,"[""signals""]",3033
reggie,reggie,misc,,"[""reggie""]",3034
incydent,incident,misc,,"[""incident""]",3036
kira,kira,misc,,"[""kira""]",3037
absurd,absurdity,misc,,"[""absurdity""]",3038
własnością,owned by,misc,,"[""owned by""]",3039
us,us,misc,,"[""us""]",3040
którędy,which way,misc,,"[""which way""]",3042
sól,salt,misc,,"[""salt""]",3043
wybaczam,I forgive,misc,,"[""i forgive""]",3044
lepszej,better,misc,(also: lepszych),"[""better"",""lepszej"",""lepszych""]",3045
kredyt,credit,misc,,"[""credit""]",3046
granica,border,misc,,"[""border""]",3049
noża,knife,misc,,"[""knife""]",3050
zastanawiasz,you wonder,misc,,"[""you wonder""]",3052
suknię,gown,misc,,"[""gown""]",3054
przysięgę,oath,misc,,"[""oath""]",3055
narzeczoną,fiancée,misc,(also: narzeczona),"[""fiancée"",""narzeczoną"",""narzeczona""]",3056
ninja,ninja,misc,,"[""ninja""]",3058
włamania,burglaries,noun,,"[""burglaries""]",3059
kraść,steal,misc,,"[""steal""]",3060
rozwalę,smash,misc,(also: rozwalić),"[""smash"",""rozwalę"",""rozwale"",""rozwalić"",""rozwalic""]",3061
pare,pare,misc,,"[""pare""]",3063
obrażenia,injuries,noun,,"[""injuries""]",3067
cywilizacji,civilization,misc,,"[""civilization""]",3068
jadłeś,you ate,misc,,"[""you ate""]",3070
sprawiają,make,misc,(also: make),"[""make"",""sprawiają"",""sprawiaja""]",3072
wspaniałych,great,misc,(also: wielkimi),"[""great"",""wspaniałych"",""wspanialych"",""wielkimi""]",3073
cala,inch,misc,,"[""inch""]",3074
element,element,misc,,"[""element""]",3078
wzgórza,hills,misc,(also: hills),"[""hills"",""wzgórza"",""wzgorza""]",3079
damon,damon,misc,,"[""damon""]",3080
obliczu,face,misc,,"[""face""]",3081
detroit,detroit,misc,,"[""detroit""]",3082
oficjalne,official,adjective,,"[""official""]",3084
porozumienia,agreements,noun,,"[""agreements""]",3086
odesłać,send back,misc,,"[""send back""]",3089
klątwa,curse,adjective,,"[""curse""]",3090
naraz,at once,misc,,"[""at once""]",3091
duzo,much,misc,,"[""much""]",3092
licząc,counting,misc,,"[""counting""]",3093
grand,grand,misc,,"[""grand""]",3094
wszedłeś,you have entered,misc,,"[""you have entered""]",3098
dając,giving,misc,,"[""giving""]",3100
pojąć,comprehend,verb,,"[""comprehend""]",3101
zaryzykować,venture,verb,,"[""venture""]",3102
kradnie,steals,adverb,,"[""steals""]",3103
lanie,pouring,noun,,"[""pouring""]",3105
dusz,souls,misc,,"[""souls""]",3106
eve,eve,misc,,"[""eve""]",3107
złamanie,breach,noun,,"[""breach""]",3109
należę,I belong,misc,,"[""i belong""]",3110
tablicy,board,misc,,"[""board""]",3113
marca,March,misc,(also: marsz),"[""march"",""marca"",""marsz""]",3114
robie,rob,misc,,"[""rob""]",3116
obserwuj,watch,misc,,"[""watch""]",3117
never,never,misc,,"[""never""]",3118
ochroną,protection,misc,,"[""protection""]",3119
procedury,procedures,misc,,"[""procedures""]",3121
rocka,rock,misc,,"[""rock""]",3122
ncis,ncis,misc,,"[""ncis""]",3123
obrót,turnover,misc,,"[""turnover""]",3124
bractwa,brotherhoods,adjective,,"[""brotherhoods""]",3125
polityki,policies,misc,,"[""policies""]",3126
odbioru,reception,misc,,"[""reception""]",3127
bogini,goddess,misc,,"[""goddess""]",3129
wstęp,admission,misc,,"[""admission""]",3130
silnika,engine,misc,,"[""engine""]",3131
makaron,pasta,misc,,"[""pasta""]",3132
sesji,sessions,misc,,"[""sessions""]",3135
prom,ferry,misc,,"[""ferry""]",3136
zarządu,management,misc,,"[""management""]",3138
watson,watson,misc,,"[""watson""]",3140
zdałam,I passed,misc,,"[""i passed""]",3142
zapłać,pay,misc,,"[""pay""]",3144
zamykamy,closing,misc,(also: zamykam),"[""closing"",""zamykamy"",""zamykam""]",3145
budynki,buildings,misc,,"[""buildings""]",3146
pył,dust,misc,,"[""dust""]",3147
ocalił,saved,misc,,"[""saved""]",3148
melissa,melissa,misc,,"[""melissa""]",3150
płyn,liquid,misc,,"[""liquid""]",3151
aa,aa,misc,,"[""aa""]",3153
zabierzmy,let's take,misc,,"[""let's take""]",3154
lubicie,you like,noun,(also: podobasz),"[""you like"",""lubicie"",""podobasz""]",3155
ufo,ufo,misc,,"[""ufo""]",3158
fu,fu,misc,,"[""fu""]",3159
chodż,clog,misc,,"[""clog""]",3160
bush,bush,misc,,"[""bush""]",3161
zera,zeros,misc,,"[""zeros""]",3162
air,air,misc,,"[""air""]",3163
wrażenia,impressions,noun,,"[""impressions""]",3164
użyłem,I used,misc,,"[""i used""]",3165
organizacja,organization,misc,,"[""organization""]",3166
tempie,pace,misc,(also: tempo),"[""pace"",""tempie"",""tempo""]",3167
wraith,wraith,misc,,"[""wraith""]",3170
skandal,scandal,misc,,"[""scandal""]",3172
zrobie,will do,misc,,"[""will do""]",3173
rozgryźć,figure out,misc,,"[""figure out""]",3174
napraw,repairs,misc,,"[""repairs""]",3175
roman,roman,misc,,"[""roman""]",3176
zabieg,surgery,misc,,"[""surgery""]",3179
reaguje,reacts,misc,,"[""reacts""]",3180
napis,caption,misc,,"[""caption""]",3181
soli,salts,misc,,"[""salts""]",3182
glenn,glenn,misc,,"[""glenn""]",3183
zaburzenia,disorders,noun,,"[""disorders""]",3185
powtarzał,repeated,misc,,"[""repeated""]",3186
flota,fleet,misc,,"[""fleet""]",3187
stworzyłem,I created,misc,,"[""i created""]",3190
żywności,food,misc,,"[""food""]",3192
potrafimy,we can,misc,,"[""we can""]",3193
siadajcie,sit down,noun,,"[""sit down""]",3194
cyrku,circus,misc,(also: cyrk),"[""circus"",""cyrku"",""cyrk""]",3195
obserwował,observed,misc,,"[""observed""]",3196
jajko,egg,misc,,"[""egg""]",3199
oszczędności,savings,misc,,"[""savings""]",3201
bohaterów,heroes,misc,,"[""heroes""]",3202
richarda,richard,misc,,"[""richard""]",3203
stawiasz,you bet,misc,,"[""you bet""]",3207
sędzio,referee,misc,,"[""referee""]",3208
wyatt,wyatt,misc,,"[""wyatt""]",3209
błagać,beg,misc,,"[""beg""]",3211
kłopotu,hassle,misc,,"[""hassle""]",3212
wysiłku,effort,misc,,"[""effort""]",3216
koszulki,shirts,misc,,"[""shirts""]",3218
twierdził,claimed,misc,,"[""claimed""]",3219
dodatkowych,additional,misc,,"[""additional""]",3221
potter,potter,misc,,"[""potter""]",3222
mądrze,wisely,adverb,,"[""wisely""]",3224
jasona,jasona,adjective,,"[""jasona""]",3225
wybrzeża,coasts,misc,,"[""coasts""]",3227
włamać,hack,misc,,"[""hack""]",3228
konkretnie,specifically,adverb,,"[""specifically""]",3229
zasługują,deserve,misc,,"[""deserve""]",3231
stworzony,created,adjective,,"[""created""]",3232
nogą,leg,misc,,"[""leg""]",3233
odkryliśmy,we discovered,misc,,"[""we discovered""]",3234
odezwij,sound off,misc,,"[""sound off""]",3235
marines,marines,misc,,"[""marines""]",3236
zmuszaj,force,misc,,"[""force""]",3238
prawdziwie,truly,adverb,,"[""truly""]",3239
podejrzenia,suspicions,noun,,"[""suspicions""]",3240
portu,port,misc,,"[""port""]",3244
produkt,product,misc,,"[""product""]",3245
organizm,body,misc,,"[""body""]",3246
głód,hunger,misc,,"[""hunger""]",3247
pierre,pierre,misc,,"[""pierre""]",3248
odda,will give away,misc,,"[""will give away""]",3249
baterie,batteries,misc,,"[""batteries""]",3250
graliśmy,we played,misc,(also: bawiliśmy),"[""we played"",""graliśmy"",""gralismy"",""bawiliśmy"",""bawilismy""]",3252
oszalałaś,you're crazy,misc,,"[""you're crazy""]",3253
nieszczęśliwy,unhappy,adjective,,"[""unhappy""]",3254
zadam,I will ask,misc,,"[""i will ask""]",3255
kane,kane,adjective,,"[""kane""]",3256
kolegi,colleague,misc,"(also: koleżanka, kolegę)","[""colleague"",""kolegi"",""koleżanka"",""kolezanka"",""kolegę"",""kolege""]",3257
oszustem,fraudster,misc,,"[""fraudster""]",3260
filadelfii,philadelphia,misc,,"[""philadelphia""]",3262
ustaw,set,misc,,"[""set""]",3263
jakości,quality,misc,,"[""quality""]",3264
immunitet,immunity,misc,,"[""immunity""]",3266
uwięziony,trapped,adjective,,"[""trapped""]",3267
vivian,vivian,misc,,"[""vivian""]",3269
dawkę,dose,misc,,"[""dose""]",3270
kliniki,clinics,misc,,"[""clinics""]",3271
amunicji,ammunition,misc,,"[""ammunition""]",3272
zmusza,compels,misc,,"[""compels""]",3275
przyjaciołom,to friends,misc,,"[""to friends"",""friends""]",3276
zapominam,I forget,misc,,"[""i forget""]",3278
odbierasz,you pick up,misc,,"[""you pick up""]",3279
bieżąco,up to date,misc,,"[""up to date""]",3281
porwali,hijacked,misc,,"[""hijacked""]",3282
miałyśmy,we had,misc,,"[""we had""]",3283
iii,iii,misc,,"[""iii""]",3285
shelly,shelly,misc,,"[""shelly""]",3286
ceremonii,ceremonies,misc,,"[""ceremonies""]",3287
marvin,marvin,misc,,"[""marvin""]",3288
współczuję,my sympathies,misc,,"[""my sympathies""]",3291
udowodnij,prove,misc,(also: dowieść),"[""prove"",""udowodnij"",""dowieść"",""dowiesc""]",3292
wykonuję,I make,misc,,"[""i make""]",3293
spóźnia,delays,noun,,"[""delays""]",3294
przestępcą,criminal,misc,,"[""criminal""]",3295
jazdę,driving,misc,,"[""driving""]",3297
kung,kung,misc,,"[""kung""]",3298
księciem,prince,misc,,"[""prince""]",3299
oferty,offers,misc,,"[""offers""]",3300
nazywali,they called,misc,,"[""they called""]",3301
zniszczę,I will destroy,misc,,"[""i will destroy""]",3302
drania,bastard,noun,,"[""bastard""]",3303
stracili,have lost,misc,,"[""have lost""]",3306
kropka,dot,misc,,"[""dot""]",3308
przeznaczeniem,destination,misc,,"[""destination""]",3309
buck,buck,misc,,"[""buck""]",3310
staną,will stand,misc,,"[""will stand""]",3312
dyspozycji,dispositions,misc,,"[""dispositions""]",3314
brzydki,ugly,misc,,"[""ugly""]",3316
szampan,champagne,misc,,"[""champagne""]",3318
szeryfem,sheriff,misc,,"[""sheriff""]",3320
tańczy,dances,misc,,"[""dances""]",3321
nasa,nasa,misc,,"[""nasa""]",3322
samochodowy,car,adjective,,"[""car""]",3323
marii,maria,misc,,"[""maria""]",3324
szatana,Satan,adjective,,"[""satan""]",3326
przydałaby,would be useful,misc,,"[""would be useful""]",3327
złapaliśmy,we caught,misc,,"[""we caught""]",3329
królik,rabbit,misc,,"[""rabbit""]",3330
palę,I smoke,misc,,"[""i smoke""]",3332
kolejności,sequence,misc,,"[""sequence""]",3333
thompson,thompson,misc,,"[""thompson""]",3334
ukradła,stole,misc,,"[""stole""]",3337
cam,cam,misc,,"[""cam""]",3338
zwyczaj,custom,misc,,"[""custom""]",3339
morderstwem,murder,misc,,"[""murder""]",3340
kluczy,keys,misc,,"[""keys""]",3342
leżą,are lying,misc,,"[""are lying""]",3343
zebraliśmy,we collected,misc,,"[""we collected""]",3344
wczorajszej,yesterday's,misc,,"[""yesterday's""]",3345
kelso,kelso,misc,,"[""kelso""]",3348
siódmej,seventh,misc,,"[""seventh""]",3351
donny,donny,adjective,,"[""donny""]",3352
ukrył,hid,misc,,"[""hid""]",3354
evelyn,evelyn,misc,,"[""evelyn""]",3356
szkołą,school,misc,,"[""school""]",3359
neill,neill,misc,,"[""neill""]",3360
śniadania,breakfasts,noun,,"[""breakfasts""]",3361
siedzenia,seats,noun,,"[""seats""]",3362
października,October,misc,,"[""october""]",3363
par,par,misc,,"[""par""]",3365
żeś,that you,misc,,"[""that you""]",3366
zajść,take up,misc,,"[""take up""]",3367
denise,denise,misc,,"[""denise""]",3368
tatku,pop,misc,,"[""pop""]",3369
zapominasz,you forget,misc,,"[""you forget""]",3371
graczy,players,misc,,"[""players""]",3372
dojdziemy,we'll get there,misc,,"[""we'll get there""]",3373
umawiać,make an appointment,misc,,"[""make an appointment""]",3375
pozwalam,permit,misc,,"[""permit""]",3377
zaprosiłem,invited,misc,,"[""invited""]",3378
cenne,valuable,adjective,,"[""valuable""]",3382
skoncentrować,concentrate,verb,,"[""concentrate""]",3384
pozew,lawsuit,misc,,"[""lawsuit""]",3385
wyczucie,feel,noun,,"[""feel""]",3387
czystą,clean,misc,,"[""clean""]",3389
okresie,period,misc,,"[""period""]",3390
obudzisz,wake up,misc,,"[""wake up""]",3391
niesie,carries,misc,,"[""carries""]",3392
oglądanie,viewing,noun,,"[""viewing""]",3394
isabel,isabel,misc,,"[""isabel""]",3396
rozsądku,sanity,misc,,"[""sanity""]",3398
laurie,laurie,misc,,"[""laurie""]",3399
uznałem,acknowledged,misc,(also: uznał),"[""acknowledged"",""uznałem"",""uznalem"",""uznał"",""uznal""]",3400
przeniósł,moved,misc,,"[""moved""]",3401
słowy,words,adjective,,"[""words""]",3403
taksówki,cabs,misc,,"[""cabs""]",3404
fisher,fisher,misc,,"[""fisher""]",3405
zwykłą,ordinary,misc,,"[""ordinary""]",3406
młodsza,younger,misc,,"[""younger""]",3407
analiza,analysis,misc,,"[""analysis""]",3410
brandy,brandy,misc,,"[""brandy""]",3411
zadzwonimy,we'll call,misc,,"[""we'll call""]",3412
rozmawiali,discussed,misc,,"[""discussed""]",3414
zasłużyłeś,you deserve it,misc,,"[""you deserve it""]",3415
ano,ano,misc,,"[""ano""]",3416
wes,wes,misc,,"[""wes""]",3417
kwatery,quarters,misc,,"[""quarters""]",3419
wybrzeżu,coast,misc,,"[""coast""]",3420
miesiącach,months,misc,,"[""months""]",3421
zakończona,completed,adjective,,"[""completed""]",3423
sobota,Saturday,misc,,"[""saturday""]",3424
brzmisz,you sound,misc,,"[""you sound""]",3425
sztuczne,artificial,adjective,,"[""artificial""]",3426
odwrotnie,inverse,adverb,,"[""inverse""]",3427
wybrałam,I chose,misc,,"[""i chose""]",3428
sullivan,sullivan,misc,,"[""sullivan""]",3430
regularnie,regularly,adverb,,"[""regularly""]",3431
duma,pride,misc,,"[""pride""]",3432
czystej,pure,misc,,"[""pure""]",3435
oz,oz,misc,,"[""oz""]",3436
społecznej,social,misc,,"[""social""]",3438
znosi,abolishes,misc,,"[""abolishes""]",3441
zapłacą,will pay,misc,,"[""will pay""]",3442
lilly,lilly,misc,,"[""lilly""]",3443
szczerzy,candid,misc,,"[""candid""]",3444
zasadę,principle,misc,,"[""principle""]",3445
